orgao_codigo;orgao_nome;unidade_codigo;unidade_nome;projeto_atividade_codigo;projeto_atividade_nome;conta_despesa_codigo;conta_despesa_nome;fonte_seq;fonte_grupo;fonte_codigo;fonte_detalhe;fonte_descricao;valor_autorizado;valor_atualizado;liquido_empenhado;saldo_atual
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.1071;Construção do Escritório da Secretaria de Obras, Infra-estrutura e Serv Urbanos;4.4.90.51.00.00;OBRAS E INSTALAÇÕES;02951;E;01015;1015/14/99/00/00;Cessão Onerosa - Pré-Sal - Lei nº 13.885/2019;0.00;0.00;0.00;0.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.1071;Construção do Escritório da Secretaria de Obras, Infra-estrutura e Serv Urbanos;4.4.90.51.00.00;OBRAS E INSTALAÇÕES;02951;EA;01015;1015/14/99/00/00;Cessão Onerosa - Pré-Sal - Lei nº 13.885/2019;0.00;20000.00;9950.00;10050.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.1071;Construção do Escritório da Secretaria de Obras, Infra-estrutura e Serv Urbanos;4.4.90.51.00.00;OBRAS E INSTALAÇÕES;02950;E;01954;1005/03/99/01/01;SECID - CONSTRUÇÃO ESCRITÓRIO DA SECRETARIA DE OBRAS E INFRA ESTRUTURA;210000.00;210000.00;189043.92;20956.08
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.1072;Revitalização do Canteiro Central da Avenida Vanderlei Antunes de Moraes;4.4.90.51.00.00;OBRAS E INSTALAÇÕES;02960;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);50000.00;144000.00;142137.32;1862.68
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.1072;Revitalização do Canteiro Central da Avenida Vanderlei Antunes de Moraes;4.4.90.51.00.00;OBRAS E INSTALAÇÕES;02960;EA;00000;0000/01/07/00/00;Recursos Ordinários (Livres);0.00;42052.07;0.00;42052.07
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.1072;Revitalização do Canteiro Central da Avenida Vanderlei Antunes de Moraes;4.4.90.51.00.00;OBRAS E INSTALAÇÕES;02962;E;00501;0501/04/99/00/00;Receitas de Alienações de Ativos;0.00;36128.36;36128.36;0.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.1072;Revitalização do Canteiro Central da Avenida Vanderlei Antunes de Moraes;4.4.90.51.00.00;OBRAS E INSTALAÇÕES;02961;E;01001;1072/03/99/01/02;ITAIPU - Ref. Canteiro Av. Vanderlei A.de Morais-Aquis. de Equipamento-Ref Nasce;0.00;0.00;0.00;0.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.1072;Revitalização do Canteiro Central da Avenida Vanderlei Antunes de Moraes;4.4.90.51.00.00;OBRAS E INSTALAÇÕES;02961;EA;01001;1072/03/99/01/02;ITAIPU - Ref. Canteiro Av. Vanderlei A.de Morais-Aquis. de Equipamento-Ref Nasce;0.00;900248.32;899196.08;1052.24
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.1073;Execução de Obras de Sinalização Viária;4.4.90.51.00.00;OBRAS E INSTALAÇÕES;02970;E;19389;1005/03/99/01/01;CONVÊNIO ESTADUAL - SINALIZAÇAO VIARIA;350000.00;350000.00;0.00;350000.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.1081;Pavimentação Asfáltica - Programa Asfalto Novo, Vida Nova (Ruas do Distrito Vila;4.4.90.51.00.00;OBRAS E INSTALAÇÕES;02980;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);40000.00;40000.00;0.00;40000.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.1081;Pavimentação Asfáltica - Programa Asfalto Novo, Vida Nova (Ruas do Distrito Vila;4.4.90.51.00.00;OBRAS E INSTALAÇÕES;02990;E;01979;1005/03/99/01/01;CONVÊNIO ESTADUAL - PAVIM ASFÁLTICA - VILA PROGRESSO;4000000.00;4000000.00;0.00;4000000.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.1086;Construção do Parquinho Infantil Público no Jardim Nazaré;4.4.90.51.00.00;OBRAS E INSTALAÇÕES;03001;E;01965;1005/03/99/01/01;SECID - AQUISIÇÃO DE PARQUE INFANTIL NO CONJUNTO ALDALGISA A.B.FELICIO;0.00;0.00;0.00;0.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.1086;Construção do Parquinho Infantil Público no Jardim Nazaré;4.4.90.51.00.00;OBRAS E INSTALAÇÕES;03000;E;01984;1005/03/99/01/01;CONVÊNIO ESTADUAL - CONSTRUÇÃO DO PARQUINHO NO JARDIM NAZARÉ;220000.00;220000.00;0.00;220000.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.1090;Convênio Estadual - Drenagem e Revitalização da Entrada da Cidade;4.4.90.51.00.00;OBRAS E INSTALAÇÕES;03010;E;01988;1005/03/99/01/01;CONVÊNIO ESTADUAL - DRENAGEM E REVITALIZAÇÃO DA ENTRADA DA CIDADE;15000000.00;15000000.00;0.00;15000000.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.1.90.11.00.00;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;03020;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);3838000.00;3497000.00;2160263.49;1336736.51
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.1.90.11.00.00;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;03030;E;00002;0002/01/07/00/00;Desvinculação das Receitas dos Municípios - DRM;277000.00;67000.00;0.00;67000.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.1.90.13.00.00;CONTRIBUIÇÕES PATRONAIS;03040;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);710000.00;710000.00;369908.96;340091.04
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.1.90.13.00.00;CONTRIBUIÇÕES PATRONAIS;03050;E;00002;0002/01/07/00/00;Desvinculação das Receitas dos Municípios - DRM;52000.00;52000.00;0.00;52000.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.1.90.16.00.00;OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL;03060;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);40000.00;40000.00;0.00;40000.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.1.90.94.00.00;INDENIZAÇÕES E RESTITUIÇÕES TRABALHISTAS;03070;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);30000.00;30000.00;0.00;30000.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.14.00.00;DIÁRIAS - CIVIL;03080;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);4000.00;14000.00;9075.00;4925.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.30.00.00;MATERIAL DE CONSUMO;03090;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);200000.00;664790.00;664400.84;389.16
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.30.00.00;MATERIAL DE CONSUMO;03100;E;00504;0504/99/99/00/00;Outros Royalties e Compensações Financeiras e Patrimoniais não Previdenciárias;385000.00;368881.01;314081.88;54799.13
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.30.00.00;MATERIAL DE CONSUMO;03110;E;00505;0505/99/99/00/00;Royalties Tratado de Itaipú Binacional;11000.00;10850.00;4506.59;6343.41
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.30.00.00;MATERIAL DE CONSUMO;03120;E;00510;0510/01/07/00/00;Taxas - Exercício Poder de Polícia;111500.00;40300.00;0.00;40300.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.30.00.00;MATERIAL DE CONSUMO;03130;E;00511;0511/01/07/00/00;Taxas - Prestação de Serviços;615000.00;343525.00;57621.50;285903.50
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.30.00.00;MATERIAL DE CONSUMO;03140;E;00512;0512/99/99/00/00;CIDE (Lei 10866/04, art. 1ºB);25000.00;24500.00;0.00;24500.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.30.00.00;MATERIAL DE CONSUMO;03142;E;00567;1011/09/99/05/18;FUNDO MUNICIPAL DO MEIO AMBIENTE - FMMA;0.00;0.00;0.00;0.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.30.00.00;MATERIAL DE CONSUMO;03142;EA;00567;1011/09/99/05/18;FUNDO MUNICIPAL DO MEIO AMBIENTE - FMMA;0.00;35000.00;34936.09;63.91
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.30.00.00;MATERIAL DE CONSUMO;03141;E;01015;1015/14/99/00/00;Cessão Onerosa - Pré-Sal - Lei nº 13.885/2019;0.00;0.00;0.00;0.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.30.00.00;MATERIAL DE CONSUMO;03141;EA;01015;1015/14/99/00/00;Cessão Onerosa - Pré-Sal - Lei nº 13.885/2019;0.00;32788.68;32029.56;759.12
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.36.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;03150;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);25000.00;41300.16;38480.96;2819.20
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.36.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;03150;EA;00000;0000/01/07/00/00;Recursos Ordinários (Livres);0.00;6300.16;6300.16;0.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.36.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;03161;E;00510;0510/01/07/00/00;Taxas - Exercício Poder de Polícia;0.00;12000.00;6300.16;5699.84
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.36.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;03160;E;00511;0511/01/07/00/00;Taxas - Prestação de Serviços;20000.00;20000.00;0.00;20000.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;03170;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);200000.00;351552.03;350161.68;1390.35
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;03170;EA;00000;0000/01/07/00/00;Recursos Ordinários (Livres);0.00;1445463.99;1445463.99;0.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;03201;E;00002;0002/01/07/00/00;Desvinculação das Receitas dos Municípios - DRM;0.00;58800.00;58577.26;222.74
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;03203;E;00501;0501/04/99/00/00;Receitas de Alienações de Ativos;0.00;0.00;0.00;0.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;03203;EA;00501;0501/04/99/00/00;Receitas de Alienações de Ativos;0.00;42052.07;42052.07;0.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;03180;E;00504;0504/99/99/00/00;Outros Royalties e Compensações Financeiras e Patrimoniais não Previdenciárias;300000.00;288000.00;30929.36;257070.64
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;03190;E;00507;0507/99/99/00/00;COSIP - Contribuição de Iluminação Pública, Art. 149-A, CF;1143500.00;1143500.00;175972.81;967527.19
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;03202;E;00510;0510/01/07/00/00;Taxas - Exercício Poder de Polícia;0.00;13000.00;12374.24;625.76
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;03202;EA;00510;0510/01/07/00/00;Taxas - Exercício Poder de Polícia;0.00;10000.00;3104.58;6895.42
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;03200;E;00511;0511/01/07/00/00;Taxas - Prestação de Serviços;700000.00;593500.00;157531.92;435968.08
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;03204;E;01015;1015/14/99/00/00;Cessão Onerosa - Pré-Sal - Lei nº 13.885/2019;0.00;0.00;0.00;0.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;03204;EA;01015;1015/14/99/00/00;Cessão Onerosa - Pré-Sal - Lei nº 13.885/2019;0.00;40000.00;39291.58;708.42
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.46.00.00;AUXÍLIO-ALIMENTAÇÃO;03210;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);5000.00;19200.00;19100.00;100.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.47.00.00;OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS;03220;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);5000.00;5000.00;0.00;5000.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.47.00.00;OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS;03231;E;00504;0504/99/99/00/00;Outros Royalties e Compensações Financeiras e Patrimoniais não Previdenciárias;0.00;8000.00;4849.45;3150.55
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.47.00.00;OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS;03230;E;00511;0511/01/07/00/00;Taxas - Prestação de Serviços;12000.00;87000.00;13496.94;73503.06
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;3.3.90.92.00.00;DESPESAS DE EXERCÍCIOS ANTERIORES;03240;E;00511;0511/01/07/00/00;Taxas - Prestação de Serviços;18000.00;18000.00;16314.79;1685.21
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;4.4.90.52.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;03250;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);20000.00;88000.00;40890.00;47110.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;4.4.90.52.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;03260;E;00501;0501/04/99/00/00;Receitas de Alienações de Ativos;20000.00;20000.00;0.00;20000.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;4.4.90.52.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;03261;E;01965;1005/03/99/01/01;SECID - AQUISIÇÃO DE PARQUE INFANTIL NO CONJUNTO ALDALGISA A.B.FELICIO;0.00;153900.00;153900.00;0.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;4.4.90.52.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;03263;E;01998;1005/03/99/01/01;Convênio Estadual SECID 1761/2025 AQUISIÇÃO DE UM CAMINHÃO COLETOR COMPACTADOR D;0.00;968000.00;776910.00;191090.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;4.4.90.52.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;03264;E;01999;1005/03/99/01/01;Convênio Estadual SECID 1680/2025 AQUISIÇÃO DE 20 CAÇAMBAS ESTACIONÁRIAS;0.00;107993.40;82000.00;25993.40
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2054;Manutenção das Atividades da Secretaria de Infraestrutura e Serv. Públicos;4.4.90.52.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;03262;E;19390;1006/03/99/01/02;CONVENIO FEDERAL PROPOSTA 047668/2025 - AQUISICAO DE MAQUINAS E EQUIPAMENTOS;0.00;470000.00;0.00;470000.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2056;Contribuição ao CINDEPAR - Consórcio Público Intermunicipal de Inovaçãoe Desenvo;3.1.71.70.00.00;RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;03270;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);30000.00;30000.00;6615.00;23385.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0015.2056;Contribuição ao CINDEPAR - Consórcio Público Intermunicipal de Inovaçãoe Desenvo;3.3.71.70.00.00;RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;03280;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);30000.00;30000.00;15435.00;14565.00
09;SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;001;DEPARTAMENTO DE INFRAESTRUTURA DE SERV. PÚBLICOS.;15.451.0016.1106;Execução de Calçamento em Passeios Públicos;4.4.90.51.00.00;OBRAS E INSTALAÇÕES;04010;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);0.00;16875.33;0.00;16875.33
